SOURCE,TARGET,KIND
2308,2359,FAMILY
2308,1382,FAMILY
2308,1624,FAMILY
1624,1382,FAMILY
1624,2359,FAMILY
1382,2359,FAMILY
2315,2764,FAMILY
2315,2607,FAMILY
2315,1343,FAMILY
2315,1950,FAMILY
1950,1343,FAMILY
1950,2607,FAMILY
1950,2764,FAMILY
1343,2607,FAMILY
1343,2764,FAMILY
2607,2764,FAMILY
683,240,FAMILY
683,128,FAMILY
683,2505,FAMILY
683,1795,FAMILY
683,588,FAMILY
588,1795,FAMILY
588,2505,FAMILY
588,128,FAMILY
588,240,FAMILY
1795,2505,FAMILY
1795,128,FAMILY
1795,240,FAMILY
2505,128,FAMILY
2505,240,FAMILY
128,240,FAMILY
202,1805,FAMILY
145,881,FAMILY
145,662,FAMILY
662,881,FAMILY
2303,2275,FAMILY
2303,2794,FAMILY
2303,2082,FAMILY
2303,1437,FAMILY
1437,2082,FAMILY
1437,2794,FAMILY
1437,2275,FAMILY
2082,2794,FAMILY
2082,2275,FAMILY
2794,2275,FAMILY
328,1018,FAMILY
328,212,FAMILY
328,1318,FAMILY
328,1195,FAMILY
328,1869,FAMILY
328,802,FAMILY
802,1869,FAMILY
802,1195,FAMILY
802,1318,FAMILY
802,212,FAMILY
802,1018,FAMILY
1869,1195,FAMILY
1869,1318,FAMILY
1869,212,FAMILY
1869,1018,FAMILY
1195,1318,FAMILY
1195,212,FAMILY
1195,1018,FAMILY
1318,212,FAMILY
1318,1018,FAMILY
212,1018,FAMILY
2054,2430,FAMILY
2054,2757,FAMILY
2054,553,FAMILY
553,2757,FAMILY
553,2430,FAMILY
2757,2430,FAMILY
1880,2796,FAMILY
1880,2280,FAMILY
2280,2796,FAMILY
1302,514,FAMILY
1967,1604,FAMILY
1967,768,FAMILY
1967,2759,FAMILY
2759,768,FAMILY
2759,1604,FAMILY
768,1604,FAMILY
2107,2819,FAMILY
2107,2751,FAMILY
2107,919,FAMILY
2107,566,FAMILY
566,919,FAMILY
566,2751,FAMILY
566,2819,FAMILY
919,2751,FAMILY
919,2819,FAMILY
2751,2819,FAMILY
133,40,FAMILY
133,2332,FAMILY
133,196,FAMILY
133,823,FAMILY
133,1073,FAMILY
133,2285,FAMILY
2285,1073,FAMILY
2285,823,FAMILY
2285,196,FAMILY
2285,2332,FAMILY
2285,40,FAMILY
1073,823,FAMILY
1073,196,FAMILY
1073,2332,FAMILY
1073,40,FAMILY
823,196,FAMILY
823,2332,FAMILY
823,40,FAMILY
196,2332,FAMILY
196,40,FAMILY
2332,40,FAMILY
189,1015,FAMILY
189,63,FAMILY
189,215,FAMILY
215,63,FAMILY
215,1015,FAMILY
63,1015,FAMILY
2172,282,FAMILY
2172,2294,FAMILY
2172,2494,FAMILY
2172,2617,FAMILY
2617,2494,FAMILY
2617,2294,FAMILY
2617,282,FAMILY
2494,2294,FAMILY
2494,282,FAMILY
2294,282,FAMILY
1681,1428,FAMILY
2137,858,FAMILY
2137,1027,FAMILY
1027,858,FAMILY
98,1791,FAMILY
98,34,FAMILY
34,1791,FAMILY
1204,2531,FAMILY
1204,1671,FAMILY
1204,1597,FAMILY
1204,1522,FAMILY
1204,169,FAMILY
169,1522,FAMILY
169,1597,FAMILY
169,1671,FAMILY
169,2531,FAMILY
1522,1597,FAMILY
1522,1671,FAMILY
1522,2531,FAMILY
1597,1671,FAMILY
1597,2531,FAMILY
1671,2531,FAMILY
208,184,FAMILY
208,1989,FAMILY
208,269,FAMILY
208,1930,FAMILY
1930,269,FAMILY
1930,1989,FAMILY
1930,184,FAMILY
269,1989,FAMILY
269,184,FAMILY
1989,184,FAMILY
973,226,FAMILY
973,1931,FAMILY
973,1052,FAMILY
1052,1931,FAMILY
1052,226,FAMILY
1931,226,FAMILY
68,1699,FAMILY
68,1924,FAMILY
1924,1699,FAMILY
638,2707,FAMILY
2474,415,FAMILY
2259,517,FAMILY
2259,243,FAMILY
2259,2069,FAMILY
2259,2383,FAMILY
2259,412,FAMILY
2259,2015,FAMILY
2015,412,FAMILY
2015,2383,FAMILY
2015,2069,FAMILY
2015,243,FAMILY
2015,517,FAMILY
412,2383,FAMILY
412,2069,FAMILY
412,243,FAMILY
412,517,FAMILY
2383,2069,FAMILY
2383,243,FAMILY
2383,517,FAMILY
2069,243,FAMILY
2069,517,FAMILY
243,517,FAMILY
627,667,FAMILY
627,1350,FAMILY
627,1736,FAMILY
627,946,FAMILY
627,931,FAMILY
931,946,FAMILY
931,1736,FAMILY
931,1350,FAMILY
931,667,FAMILY
946,1736,FAMILY
946,1350,FAMILY
946,667,FAMILY
1736,1350,FAMILY
1736,667,FAMILY
1350,667,FAMILY
2103,1750,FAMILY
2103,1207,FAMILY
2103,358,FAMILY
2103,1577,FAMILY
2103,920,FAMILY
2103,1994,FAMILY
2103,2543,FAMILY
2543,1994,FAMILY
2543,920,FAMILY
2543,1577,FAMILY
2543,358,FAMILY
2543,1207,FAMILY
2543,1750,FAMILY
1994,920,FAMILY
1994,1577,FAMILY
1994,358,FAMILY
1994,1207,FAMILY
1994,1750,FAMILY
920,1577,FAMILY
920,358,FAMILY
920,1207,FAMILY
920,1750,FAMILY
1577,358,FAMILY
1577,1207,FAMILY
1577,1750,FAMILY
358,1207,FAMILY
358,1750,FAMILY
1207,1750,FAMILY
1089,642,FAMILY
1089,501,FAMILY
501,642,FAMILY
738,323,FAMILY
738,2793,FAMILY
738,290,FAMILY
290,2793,FAMILY
290,323,FAMILY
2793,323,FAMILY
1948,99,FAMILY
1948,904,FAMILY
1948,2216,FAMILY
1948,1594,FAMILY
1594,2216,FAMILY
1594,904,FAMILY
1594,99,FAMILY
2216,904,FAMILY
2216,99,FAMILY
904,99,FAMILY
225,978,FAMILY
225,830,FAMILY
225,2206,FAMILY
2206,830,FAMILY
2206,978,FAMILY
830,978,FAMILY
304,2079,FAMILY
304,582,FAMILY
304,2177,FAMILY
304,1882,FAMILY
1882,2177,FAMILY
1882,582,FAMILY
1882,2079,FAMILY
2177,582,FAMILY
2177,2079,FAMILY
582,2079,FAMILY
2274,2169,FAMILY
2274,2158,FAMILY
2274,1159,FAMILY
1159,2158,FAMILY
1159,2169,FAMILY
2158,2169,FAMILY
2374,1554,FAMILY
2374,280,FAMILY
2374,1180,FAMILY
2374,207,FAMILY
2374,2539,FAMILY
2539,207,FAMILY
2539,1180,FAMILY
2539,280,FAMILY
2539,1554,FAMILY
207,1180,FAMILY
207,280,FAMILY
207,1554,FAMILY
1180,280,FAMILY
1180,1554,FAMILY
280,1554,FAMILY
1006,924,FAMILY
2379,604,FAMILY
2379,73,FAMILY
73,604,FAMILY
67,130,FAMILY
67,1082,FAMILY
67,2154,FAMILY
2154,1082,FAMILY
2154,130,FAMILY
1082,130,FAMILY
1245,237,FAMILY
1245,2276,FAMILY
1245,87,FAMILY
1245,2837,FAMILY
1245,132,FAMILY
1245,198,FAMILY
198,132,FAMILY
198,2837,FAMILY
198,87,FAMILY
198,2276,FAMILY
198,237,FAMILY
132,2837,FAMILY
132,87,FAMILY
132,2276,FAMILY
132,237,FAMILY
2837,87,FAMILY
2837,2276,FAMILY
2837,237,FAMILY
87,2276,FAMILY
87,237,FAMILY
2276,237,FAMILY
1347,437,FAMILY
1347,1742,FAMILY
1742,437,FAMILY
888,1759,FAMILY
888,1104,FAMILY
888,345,FAMILY
888,885,FAMILY
888,1501,FAMILY
888,486,FAMILY
888,2499,FAMILY
888,2000,FAMILY
2000,2499,FAMILY
2000,486,FAMILY
2000,1501,FAMILY
2000,885,FAMILY
2000,345,FAMILY
2000,1104,FAMILY
2000,1759,FAMILY
2499,486,FAMILY
2499,1501,FAMILY
2499,885,FAMILY
2499,345,FAMILY
2499,1104,FAMILY
2499,1759,FAMILY
486,1501,FAMILY
486,885,FAMILY
486,345,FAMILY
486,1104,FAMILY
486,1759,FAMILY
1501,885,FAMILY
1501,345,FAMILY
1501,1104,FAMILY
1501,1759,FAMILY
885,345,FAMILY
885,1104,FAMILY
885,1759,FAMILY
345,1104,FAMILY
345,1759,FAMILY
1104,1759,FAMILY
370,1297,FAMILY
1502,724,FAMILY
1502,2536,FAMILY
1502,872,FAMILY
1502,1575,FAMILY
1575,872,FAMILY
1575,2536,FAMILY
1575,724,FAMILY
872,2536,FAMILY
872,724,FAMILY
2536,724,FAMILY
333,318,FAMILY
333,903,FAMILY
333,1889,FAMILY
1889,903,FAMILY
1889,318,FAMILY
903,318,FAMILY
286,2736,FAMILY
286,2384,FAMILY
286,2006,FAMILY
286,569,FAMILY
286,217,FAMILY
286,2472,FAMILY
2472,217,FAMILY
2472,569,FAMILY
2472,2006,FAMILY
2472,2384,FAMILY
2472,2736,FAMILY
217,569,FAMILY
217,2006,FAMILY
217,2384,FAMILY
217,2736,FAMILY
569,2006,FAMILY
569,2384,FAMILY
569,2736,FAMILY
2006,2384,FAMILY
2006,2736,FAMILY
2384,2736,FAMILY
1113,2369,FAMILY
1113,1210,FAMILY
1113,2684,FAMILY
1113,507,FAMILY
507,2684,FAMILY
507,1210,FAMILY
507,2369,FAMILY
2684,1210,FAMILY
2684,2369,FAMILY
1210,2369,FAMILY
867,117,FAMILY
867,2647,FAMILY
2647,117,FAMILY
1532,27,FAMILY
1532,2741,FAMILY
2741,27,FAMILY
1872,809,FAMILY
1872,1973,FAMILY
1872,664,FAMILY
664,1973,FAMILY
664,809,FAMILY
1973,809,FAMILY
97,999,FAMILY
97,281,FAMILY
281,999,FAMILY
163,589,FAMILY
163,2513,FAMILY
163,1917,FAMILY
163,270,FAMILY
270,1917,FAMILY
270,2513,FAMILY
270,589,FAMILY
1917,2513,FAMILY
1917,589,FAMILY
2513,589,FAMILY
1228,1905,FAMILY
1228,2671,FAMILY
2671,1905,FAMILY
95,2063,FAMILY
95,1321,FAMILY
95,2735,FAMILY
95,2073,FAMILY
95,2117,FAMILY
95,1893,FAMILY
1893,2117,FAMILY
1893,2073,FAMILY
1893,2735,FAMILY
1893,1321,FAMILY
1893,2063,FAMILY
2117,2073,FAMILY
2117,2735,FAMILY
2117,1321,FAMILY
2117,2063,FAMILY
2073,2735,FAMILY
2073,1321,FAMILY
2073,2063,FAMILY
2735,1321,FAMILY
2735,2063,FAMILY
1321,2063,FAMILY
1386,1591,FAMILY
2658,245,FAMILY
2658,2844,FAMILY
2658,1410,FAMILY
1410,2844,FAMILY
1410,245,FAMILY
2844,245,FAMILY
998,386,FAMILY
998,928,FAMILY
998,2461,FAMILY
998,2044,FAMILY
2044,2461,FAMILY
2044,928,FAMILY
2044,386,FAMILY
2461,928,FAMILY
2461,386,FAMILY
928,386,FAMILY
737,2232,FAMILY
967,1305,FAMILY
967,1510,FAMILY
967,1234,FAMILY
967,2806,FAMILY
967,1726,FAMILY
1726,2806,FAMILY
1726,1234,FAMILY
1726,1510,FAMILY
1726,1305,FAMILY
2806,1234,FAMILY
2806,1510,FAMILY
2806,1305,FAMILY
1234,1510,FAMILY
1234,1305,FAMILY
1510,1305,FAMILY
2320,249,FAMILY
2320,1376,FAMILY
1376,249,FAMILY
2718,2060,FAMILY
2718,727,FAMILY
2718,1111,FAMILY
1111,727,FAMILY
1111,2060,FAMILY
727,2060,FAMILY
2644,2002,FAMILY
2644,764,FAMILY
2644,468,FAMILY
2644,1716,FAMILY
1716,468,FAMILY
1716,764,FAMILY
1716,2002,FAMILY
468,764,FAMILY
468,2002,FAMILY
764,2002,FAMILY
1777,2828,FAMILY
1777,2166,FAMILY
1777,2357,FAMILY
1777,652,FAMILY
1777,2626,FAMILY
1777,2179,FAMILY
2179,2626,FAMILY
2179,652,FAMILY
2179,2357,FAMILY
2179,2166,FAMILY
2179,2828,FAMILY
2626,652,FAMILY
2626,2357,FAMILY
2626,2166,FAMILY
2626,2828,FAMILY
652,2357,FAMILY
652,2166,FAMILY
652,2828,FAMILY
2357,2166,FAMILY
2357,2828,FAMILY
2166,2828,FAMILY
1506,2492,FAMILY
1506,92,FAMILY
92,2492,FAMILY
1465,1151,FAMILY
1465,1525,FAMILY
1465,2452,FAMILY
1465,510,FAMILY
510,2452,FAMILY
510,1525,FAMILY
510,1151,FAMILY
2452,1525,FAMILY
2452,1151,FAMILY
1525,1151,FAMILY
1215,1418,FAMILY
1229,1817,FAMILY
1229,805,FAMILY
1229,1714,FAMILY
1229,2033,FAMILY
2033,1714,FAMILY
2033,805,FAMILY
2033,1817,FAMILY
1714,805,FAMILY
1714,1817,FAMILY
805,1817,FAMILY
1487,2546,FAMILY
1487,2007,FAMILY
2007,2546,FAMILY
561,1068,FAMILY
561,578,FAMILY
561,698,FAMILY
698,578,FAMILY
698,1068,FAMILY
578,1068,FAMILY
1895,459,FAMILY
1895,411,FAMILY
411,459,FAMILY
814,85,FAMILY
814,1050,FAMILY
814,51,FAMILY
814,2693,FAMILY
814,1952,FAMILY
1952,2693,FAMILY
1952,51,FAMILY
1952,1050,FAMILY
1952,85,FAMILY
2693,51,FAMILY
2693,1050,FAMILY
2693,85,FAMILY
51,1050,FAMILY
51,85,FAMILY
1050,85,FAMILY
1433,818,FAMILY
1433,690,FAMILY
1433,2342,FAMILY
1433,1276,FAMILY
1433,777,FAMILY
1433,1295,FAMILY
1295,777,FAMILY
1295,1276,FAMILY
1295,2342,FAMILY
1295,690,FAMILY
1295,818,FAMILY
777,1276,FAMILY
777,2342,FAMILY
777,690,FAMILY
777,818,FAMILY
1276,2342,FAMILY
1276,690,FAMILY
1276,818,FAMILY
2342,690,FAMILY
2342,818,FAMILY
690,818,FAMILY
542,64,FAMILY
542,2540,FAMILY
2540,64,FAMILY
1855,477,FAMILY
1855,2045,FAMILY
1855,679,FAMILY
1855,1454,FAMILY
1454,679,FAMILY
1454,2045,FAMILY
1454,477,FAMILY
679,2045,FAMILY
679,477,FAMILY
2045,477,FAMILY
2132,1184,FAMILY
2132,1515,FAMILY
2132,144,FAMILY
144,1515,FAMILY
144,1184,FAMILY
1515,1184,FAMILY
1565,485,FAMILY
2681,1854,FAMILY
2681,1754,FAMILY
2681,2756,FAMILY
2681,2458,FAMILY
2681,1932,FAMILY
2681,2362,FAMILY
2362,1932,FAMILY
2362,2458,FAMILY
2362,2756,FAMILY
2362,1754,FAMILY
2362,1854,FAMILY
1932,2458,FAMILY
1932,2756,FAMILY
1932,1754,FAMILY
1932,1854,FAMILY
2458,2756,FAMILY
2458,1754,FAMILY
2458,1854,FAMILY
2756,1754,FAMILY
2756,1854,FAMILY
1754,1854,FAMILY
148,1007,FAMILY
148,473,FAMILY
148,2802,FAMILY
148,1615,FAMILY
1615,2802,FAMILY
1615,473,FAMILY
1615,1007,FAMILY
2802,473,FAMILY
2802,1007,FAMILY
473,1007,FAMILY
2222,2333,FAMILY
2222,1262,FAMILY
1262,2333,FAMILY
1849,882,FAMILY
2147,188,FAMILY
2147,769,FAMILY
769,188,FAMILY
1438,1776,FAMILY
1438,1316,FAMILY
1438,1323,FAMILY
1438,1239,FAMILY
1239,1323,FAMILY
1239,1316,FAMILY
1239,1776,FAMILY
1323,1316,FAMILY
1323,1776,FAMILY
1316,1776,FAMILY
2498,1047,FAMILY
2498,720,FAMILY
2498,421,FAMILY
421,720,FAMILY
421,1047,FAMILY
720,1047,FAMILY
709,312,FAMILY
709,1946,FAMILY
709,1661,FAMILY
709,2670,FAMILY
709,2639,FAMILY
709,228,FAMILY
228,2639,FAMILY
228,2670,FAMILY
228,1661,FAMILY
228,1946,FAMILY
228,312,FAMILY
2639,2670,FAMILY
2639,1661,FAMILY
2639,1946,FAMILY
2639,312,FAMILY
2670,1661,FAMILY
2670,1946,FAMILY
2670,312,FAMILY
1661,1946,FAMILY
1661,312,FAMILY
1946,312,FAMILY
2749,1101,FAMILY
2749,1199,FAMILY
2749,2131,FAMILY
2749,735,FAMILY
2749,1279,FAMILY
2749,2354,FAMILY
2749,1063,FAMILY
1063,2354,FAMILY
1063,1279,FAMILY
1063,735,FAMILY
1063,2131,FAMILY
1063,1199,FAMILY
1063,1101,FAMILY
2354,1279,FAMILY
2354,735,FAMILY
2354,2131,FAMILY
2354,1199,FAMILY
2354,1101,FAMILY
1279,735,FAMILY
1279,2131,FAMILY
1279,1199,FAMILY
1279,1101,FAMILY
735,2131,FAMILY
735,1199,FAMILY
735,1101,FAMILY
2131,1199,FAMILY
2131,1101,FAMILY
1199,1101,FAMILY
325,1990,FAMILY
325,430,FAMILY
430,1990,FAMILY
467,2347,FAMILY
467,2254,FAMILY
467,100,FAMILY
100,2254,FAMILY
100,2347,FAMILY
2254,2347,FAMILY
496,2501,FAMILY
496,1013,FAMILY
496,1293,FAMILY
496,2577,FAMILY
496,1974,FAMILY
1974,2577,FAMILY
1974,1293,FAMILY
1974,1013,FAMILY
1974,2501,FAMILY
2577,1293,FAMILY
2577,1013,FAMILY
2577,2501,FAMILY
1293,1013,FAMILY
1293,2501,FAMILY
1013,2501,FAMILY
1191,80,FAMILY
1191,356,FAMILY
1191,392,FAMILY
1191,10,FAMILY
10,392,FAMILY
10,356,FAMILY
10,80,FAMILY
392,356,FAMILY
392,80,FAMILY
356,80,FAMILY
1397,2829,FAMILY
1397,15,FAMILY
1397,2361,FAMILY
2361,15,FAMILY
2361,2829,FAMILY
15,2829,FAMILY
2413,1103,FAMILY
2413,987,FAMILY
987,1103,FAMILY
715,2593,FAMILY
1648,2424,FAMILY
1648,962,FAMILY
1648,1890,FAMILY
1648,470,FAMILY
1648,2428,FAMILY
2428,470,FAMILY
2428,1890,FAMILY
2428,962,FAMILY
2428,2424,FAMILY
470,1890,FAMILY
470,962,FAMILY
470,2424,FAMILY
1890,962,FAMILY
1890,2424,FAMILY
962,2424,FAMILY
2745,291,FAMILY
2745,2391,FAMILY
2745,1708,FAMILY
1708,2391,FAMILY
1708,291,FAMILY
2391,291,FAMILY
1985,567,FAMILY
1985,2105,FAMILY
1985,113,FAMILY
1985,1781,FAMILY
1985,900,FAMILY
1985,2703,FAMILY
2703,900,FAMILY
2703,1781,FAMILY
2703,113,FAMILY
2703,2105,FAMILY
2703,567,FAMILY
900,1781,FAMILY
900,113,FAMILY
900,2105,FAMILY
900,567,FAMILY
1781,113,FAMILY
1781,2105,FAMILY
1781,567,FAMILY
113,2105,FAMILY
113,567,FAMILY
2105,567,FAMILY
1771,2664,FAMILY
1771,1274,FAMILY
1771,349,FAMILY
1771,600,FAMILY
600,349,FAMILY
600,1274,FAMILY
600,2664,FAMILY
349,1274,FAMILY
349,2664,FAMILY
1274,2664,FAMILY
842,1411,FAMILY
1292,277,FAMILY
1292,910,FAMILY
910,277,FAMILY
1851,2695,FAMILY
1851,1322,FAMILY
1851,1100,FAMILY
1851,1799,FAMILY
1799,1100,FAMILY
1799,1322,FAMILY
1799,2695,FAMILY
1100,1322,FAMILY
1100,2695,FAMILY
1322,2695,FAMILY
2201,2572,FAMILY
2201,2250,FAMILY
2201,2621,FAMILY
2201,1788,FAMILY
2201,2476,FAMILY
2201,607,FAMILY
607,2476,FAMILY
607,1788,FAMILY
607,2621,FAMILY
607,2250,FAMILY
607,2572,FAMILY
2476,1788,FAMILY
2476,2621,FAMILY
2476,2250,FAMILY
2476,2572,FAMILY
1788,2621,FAMILY
1788,2250,FAMILY
1788,2572,FAMILY
2621,2250,FAMILY
2621,2572,FAMILY
2250,2572,FAMILY
1110,1325,FAMILY
1110,1126,FAMILY
1110,623,FAMILY
623,1126,FAMILY
623,1325,FAMILY
1126,1325,FAMILY
2382,1857,FAMILY
341,2809,FAMILY
341,977,FAMILY
341,1064,FAMILY
341,2329,FAMILY
341,996,FAMILY
996,2329,FAMILY
996,1064,FAMILY
996,977,FAMILY
996,2809,FAMILY
2329,1064,FAMILY
2329,977,FAMILY
2329,2809,FAMILY
1064,977,FAMILY
1064,2809,FAMILY
977,2809,FAMILY
1735,348,FAMILY
1735,1451,FAMILY
1735,852,FAMILY
852,1451,FAMILY
852,348,FAMILY
1451,348,FAMILY
2797,2260,FAMILY
2797,2738,FAMILY
2738,2260,FAMILY
2610,1329,FAMILY
2610,767,FAMILY
2610,1689,FAMILY
2610,584,FAMILY
584,1689,FAMILY
584,767,FAMILY
584,1329,FAMILY
1689,767,FAMILY
1689,1329,FAMILY
767,1329,FAMILY
2704,1213,FAMILY
2704,158,FAMILY
2704,2488,FAMILY
2704,2762,FAMILY
2704,1269,FAMILY
2704,2277,FAMILY
2277,1269,FAMILY
2277,2762,FAMILY
2277,2488,FAMILY
2277,158,FAMILY
2277,1213,FAMILY
1269,2762,FAMILY
1269,2488,FAMILY
1269,158,FAMILY
1269,1213,FAMILY
2762,2488,FAMILY
2762,158,FAMILY
2762,1213,FAMILY
2488,158,FAMILY
2488,1213,FAMILY
158,1213,FAMILY
292,1815,FAMILY
2567,2231,FAMILY
1466,168,FAMILY
1466,2836,FAMILY
1466,1900,FAMILY
1466,4,FAMILY
4,1900,FAMILY
4,2836,FAMILY
4,168,FAMILY
1900,2836,FAMILY
1900,168,FAMILY
2836,168,FAMILY
1811,311,FAMILY
2431,1870,FAMILY
2431,673,FAMILY
2431,2298,FAMILY
2298,673,FAMILY
2298,1870,FAMILY
673,1870,FAMILY
819,35,FAMILY
819,2623,FAMILY
819,1452,FAMILY
819,246,FAMILY
819,2552,FAMILY
2552,246,FAMILY
2552,1452,FAMILY
2552,2623,FAMILY
2552,35,FAMILY
246,1452,FAMILY
246,2623,FAMILY
246,35,FAMILY
1452,2623,FAMILY
1452,35,FAMILY
2623,35,FAMILY
2843,653,FAMILY
2843,841,FAMILY
2843,2,FAMILY
2843,39,FAMILY
39,2,FAMILY
39,841,FAMILY
39,653,FAMILY
2,841,FAMILY
2,653,FAMILY
841,653,FAMILY
1706,1603,FAMILY
2682,2770,FAMILY
2682,2004,FAMILY
2682,1313,FAMILY
1313,2004,FAMILY
1313,2770,FAMILY
2004,2770,FAMILY
1403,175,FAMILY
1403,1278,FAMILY
1403,2122,FAMILY
1403,2266,FAMILY
2266,2122,FAMILY
2266,1278,FAMILY
2266,175,FAMILY
2122,1278,FAMILY
2122,175,FAMILY
1278,175,FAMILY
376,1859,FAMILY
376,2600,FAMILY
2600,1859,FAMILY
2048,1937,FAMILY
2048,618,FAMILY
2048,1636,FAMILY
2048,1886,FAMILY
2048,2120,FAMILY
2048,2180,FAMILY
2180,2120,FAMILY
2180,1886,FAMILY
2180,1636,FAMILY
2180,618,FAMILY
2180,1937,FAMILY
2120,1886,FAMILY
2120,1636,FAMILY
2120,618,FAMILY
2120,1937,FAMILY
1886,1636,FAMILY
1886,618,FAMILY
1886,1937,FAMILY
1636,618,FAMILY
1636,1937,FAMILY
618,1937,FAMILY
1369,2477,FAMILY
1369,693,FAMILY
1369,892,FAMILY
1369,305,FAMILY
305,892,FAMILY
305,693,FAMILY
305,2477,FAMILY
892,693,FAMILY
892,2477,FAMILY
693,2477,FAMILY
891,1874,FAMILY
891,1618,FAMILY
891,1391,FAMILY
1391,1618,FAMILY
1391,1874,FAMILY
1618,1874,FAMILY
1758,674,FAMILY
1758,248,FAMILY
1758,1867,FAMILY
1758,1652,FAMILY
1758,1035,FAMILY
1035,1652,FAMILY
1035,1867,FAMILY
1035,248,FAMILY
1035,674,FAMILY
1652,1867,FAMILY
1652,248,FAMILY
1652,674,FAMILY
1867,248,FAMILY
1867,674,FAMILY
248,674,FAMILY
1075,429,FAMILY
37,497,FAMILY
37,1907,FAMILY
37,2473,FAMILY
37,1947,FAMILY
37,2832,FAMILY
37,1005,FAMILY
1005,2832,FAMILY
1005,1947,FAMILY
1005,2473,FAMILY
1005,1907,FAMILY
1005,497,FAMILY
2832,1947,FAMILY
2832,2473,FAMILY
2832,1907,FAMILY
2832,497,FAMILY
1947,2473,FAMILY
1947,1907,FAMILY
1947,497,FAMILY
2473,1907,FAMILY
2473,497,FAMILY
1907,497,FAMILY
108,1555,FAMILY
108,2208,FAMILY
108,2754,FAMILY
108,1235,FAMILY
1235,2754,FAMILY
1235,2208,FAMILY
1235,1555,FAMILY
2754,2208,FAMILY
2754,1555,FAMILY
2208,1555,FAMILY
639,2605,FAMILY
2001,1252,FAMILY
2001,2325,FAMILY
2325,1252,FAMILY
665,669,FAMILY
665,2542,FAMILY
665,2023,FAMILY
665,2475,FAMILY
665,424,FAMILY
665,1345,FAMILY
1345,424,FAMILY
1345,2475,FAMILY
1345,2023,FAMILY
1345,2542,FAMILY
1345,669,FAMILY
424,2475,FAMILY
424,2023,FAMILY
424,2542,FAMILY
424,669,FAMILY
2475,2023,FAMILY
2475,2542,FAMILY
2475,669,FAMILY
2023,2542,FAMILY
2023,669,FAMILY
2542,669,FAMILY
2326,2548,FAMILY
2326,1054,FAMILY
2326,452,FAMILY
452,1054,FAMILY
452,2548,FAMILY
1054,2548,FAMILY
1486,1956,FAMILY
2753,1320,FAMILY
2597,1432,FAMILY
2597,2335,FAMILY
2597,1623,FAMILY
1623,2335,FAMILY
1623,1432,FAMILY
2335,1432,FAMILY
500,233,FAMILY
500,2565,FAMILY
500,1942,FAMILY
500,2316,FAMILY
2316,1942,FAMILY
2316,2565,FAMILY
2316,233,FAMILY
1942,2565,FAMILY
1942,233,FAMILY
2565,233,FAMILY
2490,1631,FAMILY
2490,2283,FAMILY
2490,596,FAMILY
2490,1682,FAMILY
2490,1379,FAMILY
1379,1682,FAMILY
1379,596,FAMILY
1379,2283,FAMILY
1379,1631,FAMILY
1682,596,FAMILY
1682,2283,FAMILY
1682,1631,FAMILY
596,2283,FAMILY
596,1631,FAMILY
2283,1631,FAMILY
201,1417,FAMILY
406,869,FAMILY
406,1406,FAMILY
406,2801,FAMILY
406,395,FAMILY
406,1503,FAMILY
406,1041,FAMILY
1041,1503,FAMILY
1041,395,FAMILY
1041,2801,FAMILY
1041,1406,FAMILY
1041,869,FAMILY
1503,395,FAMILY
1503,2801,FAMILY
1503,1406,FAMILY
1503,869,FAMILY
395,2801,FAMILY
395,1406,FAMILY
395,869,FAMILY
2801,1406,FAMILY
2801,869,FAMILY
1406,869,FAMILY
2109,449,FAMILY
2109,2470,FAMILY
2470,449,FAMILY
247,1935,FAMILY
247,142,FAMILY
247,723,FAMILY
247,2602,FAMILY
2602,723,FAMILY
2602,142,FAMILY
2602,1935,FAMILY
723,142,FAMILY
723,1935,FAMILY
142,1935,FAMILY
2284,1827,FAMILY
2284,602,FAMILY
2284,151,FAMILY
151,602,FAMILY
151,1827,FAMILY
602,1827,FAMILY
1308,2750,FAMILY
1534,1022,FAMILY
1534,1156,FAMILY
1534,1632,FAMILY
1534,1941,FAMILY
1534,224,FAMILY
224,1941,FAMILY
224,1632,FAMILY
224,1156,FAMILY
224,1022,FAMILY
1941,1632,FAMILY
1941,1156,FAMILY
1941,1022,FAMILY
1632,1156,FAMILY
1632,1022,FAMILY
1156,1022,FAMILY
176,733,FAMILY
176,476,FAMILY
176,366,FAMILY
176,25,FAMILY
25,366,FAMILY
25,476,FAMILY
25,733,FAMILY
366,476,FAMILY
366,733,FAMILY
476,733,FAMILY
1319,136,FAMILY
1319,2780,FAMILY
2780,136,FAMILY
164,886,FAMILY
2811,2237,FAMILY
1975,1749,FAMILY
1975,2701,FAMILY
1975,1959,FAMILY
1959,2701,FAMILY
1959,1749,FAMILY
2701,1749,FAMILY
1011,1513,FAMILY
1011,1337,FAMILY
1011,2629,FAMILY
1011,958,FAMILY
958,2629,FAMILY
958,1337,FAMILY
958,1513,FAMILY
2629,1337,FAMILY
2629,1513,FAMILY
1337,1513,FAMILY
2171,2625,FAMILY
2171,2786,FAMILY
2171,1476,FAMILY
1476,2786,FAMILY
1476,2625,FAMILY
2786,2625,FAMILY
1493,1174,FAMILY
2125,1365,FAMILY
1737,2732,FAMILY
1737,2653,FAMILY
1737,1333,FAMILY
1737,2288,FAMILY
1737,678,FAMILY
678,2288,FAMILY
678,1333,FAMILY
678,2653,FAMILY
678,2732,FAMILY
