SOURCE,TARGET,WEIGHT,KIND
9516,9392,1,FAMILY
9392,10491,1,FAMILY
8764,9904,1,FAMILY
9904,8060,1,FAMILY
8060,9233,1,FAMILY
9233,8991,1,FAMILY
8991,7970,1,FAMILY
7970,8934,1,FAMILY
8934,10684,1,FAMILY
9469,10257,1,FAMILY
10257,10105,1,FAMILY
10105,9031,1,FAMILY
9031,10129,1,FAMILY
10453,9316,1,FAMILY
9316,8299,1,FAMILY
8299,9530,1,FAMILY
9530,10364,1,FAMILY
10364,9236,1,FAMILY
9907,9927,1,FAMILY
9927,10126,1,FAMILY
10126,9226,1,FAMILY
10037,9670,1,FAMILY
8878,10219,1,FAMILY
10219,9146,1,FAMILY
9146,10462,1,FAMILY
10462,8244,1,FAMILY
8244,10274,1,FAMILY
10274,10759,1,FAMILY
10095,10885,1,FAMILY
10885,10831,1,FAMILY
10831,9506,1,FAMILY
9261,9099,1,FAMILY
9547,9605,1,FAMILY
9605,10785,1,FAMILY
10785,10016,1,FAMILY
10016,9840,1,FAMILY
8488,9938,1,FAMILY
9938,8488,1,FAMILY
9610,10185,1,FAMILY
10185,10342,1,FAMILY
10342,8270,1,FAMILY
9906,9123,1,FAMILY
9423,8152,1,FAMILY
8152,7863,1,FAMILY
7863,9076,1,FAMILY
9076,9366,1,FAMILY
10915,7921,1,FAMILY
7921,8461,1,FAMILY
8461,8505,1,FAMILY
8505,8116,1,FAMILY
8116,10932,1,FAMILY
10932,9284,1,FAMILY
8224,8335,1,FAMILY
9649,10421,1,FAMILY
10421,8539,1,FAMILY
8539,10248,1,FAMILY
10248,9268,1,FAMILY
9268,8410,1,FAMILY
8410,7994,1,FAMILY
7994,8175,1,FAMILY
8175,9021,1,FAMILY
8268,10279,1,FAMILY
10279,10459,1,FAMILY
10459,10802,1,FAMILY
10802,8356,1,FAMILY
8356,10433,1,FAMILY
9347,9467,1,FAMILY
9746,9994,1,FAMILY
9994,8365,1,FAMILY
10754,10512,1,FAMILY
8737,8139,1,FAMILY
8139,9996,1,FAMILY
9996,10540,1,FAMILY
9559,8860,1,FAMILY
8860,8606,1,FAMILY
8606,8397,1,FAMILY
8397,8746,1,FAMILY
8746,8482,1,FAMILY
8482,10995,1,FAMILY
9737,10478,1,FAMILY
9517,9152,1,FAMILY
9152,8939,1,FAMILY
8939,10394,1,FAMILY
10394,8099,1,FAMILY
10229,8095,1,FAMILY
9925,8049,1,FAMILY
8049,10965,1,FAMILY
10965,9554,1,FAMILY
8749,8513,1,FAMILY
8513,10438,1,FAMILY
10438,7872,1,FAMILY
9655,10401,1,FAMILY
10401,8712,1,FAMILY
9653,10973,1,FAMILY
10973,10156,1,FAMILY
10156,10524,1,FAMILY
10524,7879,1,FAMILY
9776,9510,1,FAMILY
8772,9179,1,FAMILY
9179,10292,1,FAMILY
10292,9501,1,FAMILY
9501,10254,1,FAMILY
10254,8785,1,FAMILY
8785,7855,1,FAMILY
10527,10207,1,FAMILY
10207,8412,1,FAMILY
8412,9600,1,FAMILY
9600,8950,1,FAMILY
8950,9136,1,FAMILY
8821,8564,1,FAMILY
8564,10592,1,FAMILY
10592,8420,1,FAMILY
8641,7916,1,FAMILY
7916,9379,1,FAMILY
10473,10046,1,FAMILY
10046,9828,1,FAMILY
9828,9036,1,FAMILY
9036,10914,1,FAMILY
9844,10718,1,FAMILY
9535,9627,1,FAMILY
9627,8346,1,FAMILY
8346,9781,1,FAMILY
10777,9636,1,FAMILY
9636,9231,1,FAMILY
9231,8808,1,FAMILY
8808,10430,1,FAMILY
10430,10644,1,FAMILY
10644,10646,1,FAMILY
8949,9550,1,FAMILY
9550,8929,1,FAMILY
8929,9490,1,FAMILY
9490,8798,1,FAMILY
8234,8803,1,FAMILY
8803,9980,1,FAMILY
10136,8382,1,FAMILY
8382,10996,1,FAMILY
10996,9523,1,FAMILY
9461,8249,1,FAMILY
8249,10964,1,FAMILY
10964,9741,1,FAMILY
9741,10549,1,FAMILY
10381,9093,1,FAMILY
9088,10389,1,FAMILY
10389,8209,1,FAMILY
8209,8475,1,FAMILY
9615,10070,1,FAMILY
10070,7852,1,FAMILY
7852,10652,1,FAMILY
10286,7862,1,FAMILY
7862,10286,1,FAMILY
8199,7947,1,FAMILY
7947,10775,1,FAMILY
10775,8604,1,FAMILY
8604,10855,1,FAMILY
9410,9498,1,FAMILY
8045,9363,1,FAMILY
10356,10501,1,FAMILY
10501,10015,1,FAMILY
10015,10404,1,FAMILY
10559,10390,1,FAMILY
10728,10760,1,FAMILY
10760,8560,1,FAMILY
8560,10400,1,FAMILY
10400,8023,1,FAMILY
8023,10615,1,FAMILY
9923,10469,1,FAMILY
10469,8287,1,FAMILY
8287,9914,1,FAMILY
9914,10788,1,FAMILY
8916,10580,1,FAMILY
10580,8174,1,FAMILY
8174,10768,1,FAMILY
9041,10354,1,FAMILY
10047,8436,1,FAMILY
8436,7992,1,FAMILY
9473,8992,1,FAMILY
8992,7898,1,FAMILY
7898,10673,1,FAMILY
9962,10058,1,FAMILY
10058,9962,1,FAMILY
9962,9815,1,FAMILY
10982,10611,1,FAMILY
8759,9138,1,FAMILY
9138,9644,1,FAMILY
8648,10703,1,FAMILY
10703,9446,1,FAMILY
9446,9683,1,FAMILY
9683,8303,1,FAMILY
9634,8191,1,FAMILY
8191,9998,1,FAMILY
8846,8103,1,FAMILY
8103,8111,1,FAMILY
8111,7895,1,FAMILY
7895,10212,1,FAMILY
10212,10546,1,FAMILY
10546,9318,1,FAMILY
10265,9922,1,FAMILY
9922,10921,1,FAMILY
10921,9238,1,FAMILY
9238,8895,1,FAMILY
10236,10578,1,FAMILY
8833,8352,1,FAMILY
8352,10872,1,FAMILY
10872,8226,1,FAMILY
8296,7984,1,FAMILY
7984,9037,1,FAMILY
9037,8599,1,FAMILY
8599,8472,1,FAMILY
7917,7911,1,FAMILY
7911,10953,1,FAMILY
10953,9387,1,FAMILY
9387,8909,1,FAMILY
8909,10857,1,FAMILY
10857,10828,1,FAMILY
10828,8702,1,FAMILY
10762,10819,1,FAMILY
10819,9619,1,FAMILY
9619,8925,1,FAMILY
9144,8263,1,FAMILY
8263,9144,1,FAMILY
8877,9632,1,FAMILY
10310,10150,1,FAMILY
10150,9761,1,FAMILY
9761,10850,1,FAMILY
10850,10214,1,FAMILY
8418,9395,1,FAMILY
9395,10803,1,FAMILY
10803,7900,1,FAMILY
7900,8255,1,FAMILY
8255,9846,1,FAMILY
9846,8119,1,FAMILY
8129,8157,1,FAMILY
8157,8159,1,FAMILY
10650,8293,1,FAMILY
8775,9789,1,FAMILY
9789,9865,1,FAMILY
9865,9087,1,FAMILY
8086,8600,1,FAMILY
8600,9072,1,FAMILY
9072,9066,1,FAMILY
9066,9883,1,FAMILY
9883,8944,1,FAMILY
8944,9540,1,FAMILY
8145,9657,1,FAMILY
9657,8426,1,FAMILY
8426,8856,1,FAMILY
8856,7871,1,FAMILY
9112,8504,1,FAMILY
8504,10929,1,FAMILY
10929,8445,1,FAMILY
8445,8010,1,FAMILY
10812,10975,1,FAMILY
10975,10485,1,FAMILY
10485,8918,1,FAMILY
7885,9002,1,FAMILY
9002,10591,1,FAMILY
10591,8899,1,FAMILY
10674,9893,1,FAMILY
9893,10674,1,FAMILY
9020,9955,1,FAMILY
9955,8590,1,FAMILY
9389,8334,1,FAMILY
8334,8429,1,FAMILY
8429,8582,1,FAMILY
8582,10085,1,FAMILY
10085,10884,1,FAMILY
10884,10573,1,FAMILY
8122,9342,1,FAMILY
9342,9232,1,FAMILY
9232,10937,1,FAMILY
10937,10476,1,FAMILY
8667,10757,1,FAMILY
10757,9967,1,FAMILY
10952,9803,1,FAMILY
10833,9115,1,FAMILY
9115,8431,1,FAMILY
8431,9070,1,FAMILY
10939,9587,1,FAMILY
9587,9016,1,FAMILY
9375,10983,1,FAMILY
10983,8167,1,FAMILY
8167,10639,1,FAMILY
10639,9667,1,FAMILY
10539,9234,1,FAMILY
9234,10709,1,FAMILY
10709,9738,1,FAMILY
9738,9204,1,FAMILY
9204,8706,1,FAMILY
8706,9402,1,FAMILY
9097,8515,1,FAMILY
8515,9414,1,FAMILY
9414,9879,1,FAMILY
8221,9827,1,FAMILY
9827,9486,1,FAMILY
9486,7858,1,FAMILY
7858,9721,1,FAMILY
9721,8156,1,FAMILY
10382,8162,1,FAMILY
8162,9785,1,FAMILY
9785,10761,1,FAMILY
10761,10861,1,FAMILY
9356,7870,1,FAMILY
7870,10358,1,FAMILY
10665,8404,1,FAMILY
8404,9723,1,FAMILY
9723,9026,1,FAMILY
9613,8004,1,FAMILY
8004,9613,1,FAMILY
9613,7899,1,FAMILY
10958,10693,1,FAMILY
9813,9416,1,FAMILY
9416,8219,1,FAMILY
8219,9943,1,FAMILY
9943,8493,1,FAMILY
8677,8795,1,FAMILY
8795,10801,1,FAMILY
10801,9546,1,FAMILY
9546,9618,1,FAMILY
9618,9519,1,FAMILY
9397,10704,1,FAMILY
10704,8725,1,FAMILY
10742,9566,1,FAMILY
9566,8762,1,FAMILY
8762,10732,1,FAMILY
10402,8146,1,FAMILY
8232,10138,1,FAMILY
10138,8546,1,FAMILY
8450,9874,1,FAMILY
9874,8357,1,FAMILY
10444,10631,1,FAMILY
10631,10444,1,FAMILY
7883,10196,1,FAMILY
10379,9562,1,FAMILY
8237,8237,1,FAMILY
8237,9411,1,FAMILY
9433,9852,1,FAMILY
9836,8828,1,FAMILY
8828,8187,1,FAMILY
8187,10890,1,FAMILY
10890,8660,1,FAMILY
8660,9113,1,FAMILY
9113,9642,1,FAMILY
8976,7931,1,FAMILY
7931,8586,1,FAMILY
8586,8373,1,FAMILY
8373,8486,1,FAMILY
10690,7876,1,FAMILY
9804,10189,1,FAMILY
10189,9478,1,FAMILY
8609,10520,1,FAMILY
10520,8609,1,FAMILY
9730,8317,1,FAMILY
8317,9009,1,FAMILY
9009,10504,1,FAMILY
10504,10305,1,FAMILY
8956,10629,1,FAMILY
10629,10676,1,FAMILY
10676,8306,1,FAMILY
8306,9503,1,FAMILY
9503,8987,1,FAMILY
8987,9399,1,FAMILY
7998,9973,1,FAMILY
9674,10233,1,FAMILY
10233,9274,1,FAMILY
9274,10594,1,FAMILY
10776,9024,1,FAMILY
9024,10776,1,FAMILY
8240,10066,1,FAMILY
9452,8598,1,FAMILY
8598,9833,1,FAMILY
9833,10558,1,FAMILY
8355,10741,1,FAMILY
10741,8646,1,FAMILY
10043,9898,1,FAMILY
10171,9291,1,FAMILY
8933,10143,1,FAMILY
10143,9018,1,FAMILY
9018,8517,1,FAMILY
9450,10477,1,FAMILY
10477,8961,1,FAMILY
10496,8107,1,FAMILY
8107,10790,1,FAMILY
10790,8205,1,FAMILY
10415,9271,1,FAMILY
9271,10415,1,FAMILY
9849,8479,1,FAMILY
8479,9709,1,FAMILY
9709,8218,1,FAMILY
8218,8787,1,FAMILY
10871,10154,1,FAMILY
9035,9035,1,FAMILY
9035,9430,1,FAMILY
7886,10399,1,FAMILY
10399,10489,1,FAMILY
10489,9862,1,FAMILY
9862,7958,1,FAMILY
9005,10122,1,FAMILY
10122,8741,1,FAMILY
7918,8792,1,FAMILY
8792,10118,1,FAMILY
10118,10464,1,FAMILY
10464,10686,1,FAMILY
10686,8434,1,FAMILY
8434,10232,1,FAMILY
9528,9580,1,FAMILY
9580,9167,1,FAMILY
9167,9007,1,FAMILY
10414,8282,1,FAMILY
9173,9336,1,FAMILY
9336,10368,1,FAMILY
9491,8329,1,FAMILY
8329,9525,1,FAMILY
9525,8304,1,FAMILY
9868,8327,1,FAMILY
8327,9326,1,FAMILY
10484,9354,1,FAMILY
9354,10484,1,FAMILY
10271,10017,1,FAMILY
9010,9460,1,FAMILY
9460,9106,1,FAMILY
9106,10144,1,FAMILY
10511,10187,1,FAMILY
10187,8347,1,FAMILY
10992,8697,1,FAMILY
8697,10417,1,FAMILY
10417,8683,1,FAMILY
8683,10475,1,FAMILY
10475,8779,1,FAMILY
9103,9775,1,FAMILY
9425,10571,1,FAMILY
10571,9100,1,FAMILY
9100,8629,1,FAMILY
8286,9464,1,FAMILY
9464,9376,1,FAMILY
9376,10011,1,FAMILY
10011,8774,1,FAMILY
10547,9476,1,FAMILY
9476,8801,1,FAMILY
8801,9212,1,FAMILY
9212,9337,1,FAMILY
9337,9252,1,FAMILY
9252,10022,1,FAMILY
10022,8544,1,FAMILY
9604,9536,1,FAMILY
9536,9864,1,FAMILY
9864,9056,1,FAMILY
8042,8850,1,FAMILY
8850,7924,1,FAMILY
7924,7978,1,FAMILY
7978,10805,1,FAMILY
10805,10774,1,FAMILY
10774,8390,1,FAMILY
10656,8927,1,FAMILY
8927,8533,1,FAMILY
9170,7849,1,FAMILY
7849,10148,1,FAMILY
10148,10593,1,FAMILY
10343,8413,1,FAMILY
8413,9681,1,FAMILY
9681,10107,1,FAMILY
10107,7944,1,FAMILY
7944,7866,1,FAMILY
8687,10119,1,FAMILY
10119,10348,1,FAMILY
10348,8241,1,FAMILY
10259,8258,1,FAMILY
8258,10259,1,FAMILY
10259,8203,1,FAMILY
7914,8098,1,FAMILY
8098,8563,1,FAMILY
8563,9398,1,FAMILY
9398,8298,1,FAMILY
8655,10131,1,FAMILY
10131,9958,1,FAMILY
9958,9808,1,FAMILY
9537,10192,1,FAMILY
10192,8262,1,FAMILY
8262,8770,1,FAMILY
8770,9933,1,FAMILY
9933,10304,1,FAMILY
10304,10349,1,FAMILY
8047,10121,1,FAMILY
10121,9370,1,FAMILY
9370,9843,1,FAMILY
9725,9243,1,FAMILY
9243,9765,1,FAMILY
8624,8966,1,FAMILY
9145,9145,1,FAMILY
9145,10479,1,FAMILY
9078,9759,1,FAMILY
9759,9932,1,FAMILY
9229,10490,1,FAMILY
10490,10738,1,FAMILY
10738,8361,1,FAMILY
10566,10406,1,FAMILY
10406,9071,1,FAMILY
9071,9000,1,FAMILY
9000,10281,1,FAMILY
9856,9296,1,FAMILY
8277,9842,1,FAMILY
9842,9582,1,FAMILY
9582,8558,1,FAMILY
8558,8470,1,FAMILY
8470,9991,1,FAMILY
9991,10536,1,FAMILY
10164,10671,1,FAMILY
10671,10398,1,FAMILY
10325,9158,1,FAMILY
9158,10325,1,FAMILY
9108,10190,1,FAMILY
10190,8351,1,FAMILY
10078,8734,1,FAMILY
8669,9203,1,FAMILY
9203,10525,1,FAMILY
10525,10034,1,FAMILY
10034,8757,1,FAMILY
8757,9302,1,FAMILY
9302,8448,1,FAMILY
10216,10894,1,FAMILY
10894,9110,1,FAMILY
9110,10826,1,FAMILY
10826,8217,1,FAMILY
8217,10221,1,FAMILY
8614,10510,1,FAMILY
9713,10008,1,FAMILY
10008,9323,1,FAMILY
9323,8000,1,FAMILY
8000,8985,1,FAMILY
9368,7975,1,FAMILY
7975,10869,1,FAMILY
10869,9720,1,FAMILY
9720,9609,1,FAMILY
9609,9807,1,FAMILY
8043,10537,1,FAMILY
8349,9881,1,FAMILY
9881,8310,1,FAMILY
10588,8635,1,FAMILY
8635,10061,1,FAMILY
10061,9754,1,FAMILY
9317,10874,1,FAMILY
7953,10050,1,FAMILY
10050,9769,1,FAMILY
9357,10372,1,FAMILY
10372,10881,1,FAMILY
10881,10856,1,FAMILY
10083,8393,1,FAMILY
8393,8867,1,FAMILY
8867,8071,1,FAMILY
8071,10930,1,FAMILY
10930,8385,1,FAMILY
8385,9809,1,FAMILY
9322,9911,1,FAMILY
9911,9224,1,FAMILY
9224,10169,1,FAMILY
10169,9787,1,FAMILY
10147,9611,1,FAMILY
9611,10440,1,FAMILY
10440,9658,1,FAMILY
9658,10470,1,FAMILY
10470,9731,1,FAMILY
10238,10912,1,FAMILY
9541,9199,1,FAMILY
9199,10740,1,FAMILY
10740,9654,1,FAMILY
8990,10628,1,FAMILY
10628,8848,1,FAMILY
8848,10672,1,FAMILY
10672,10568,1,FAMILY
9570,9216,1,FAMILY
9216,8686,1,FAMILY
8686,10839,1,FAMILY
10839,9443,1,FAMILY
9443,10193,1,FAMILY
10193,8638,1,FAMILY
7848,9522,1,FAMILY
9522,9407,1,FAMILY
9407,10341,1,FAMILY
9805,9905,1,FAMILY
9905,9805,1,FAMILY
8943,9114,1,FAMILY
9114,8943,1,FAMILY
8559,10149,1,FAMILY
10149,8863,1,FAMILY
8040,10847,1,FAMILY
10847,8040,1,FAMILY
8441,8374,1,FAMILY
8374,10337,1,FAMILY
10337,8693,1,FAMILY
8693,8574,1,FAMILY
10989,8104,1,FAMILY
8104,10662,1,FAMILY
9174,10715,1,FAMILY
10503,10503,1,FAMILY
10503,9116,1,FAMILY
8588,10756,1,FAMILY
10756,9495,1,FAMILY
9495,10938,1,FAMILY
10680,9711,1,FAMILY
9711,10680,1,FAMILY
10680,10273,1,FAMILY
10375,9848,1,FAMILY
9848,9194,1,FAMILY
9194,8816,1,FAMILY
8816,10378,1,FAMILY
10378,9766,1,FAMILY
9168,9489,1,FAMILY
9489,7851,1,FAMILY
7976,10579,1,FAMILY
9264,9474,1,FAMILY
9474,8519,1,FAMILY
8519,10329,1,FAMILY
10601,10244,1,FAMILY
10244,10222,1,FAMILY
9671,8905,1,FAMILY
8905,10371,1,FAMILY
10371,8639,1,FAMILY
8639,8919,1,FAMILY
10423,9299,1,FAMILY
9299,10851,1,FAMILY
10111,8838,1,FAMILY
8838,9098,1,FAMILY
9098,10241,1,FAMILY
10241,9534,1,FAMILY
9534,8075,1,FAMILY
9802,8184,1,FAMILY
8184,10852,1,FAMILY
10972,9641,1,FAMILY
9641,10972,1,FAMILY
9750,8947,1,FAMILY
7905,8392,1,FAMILY
9218,9783,1,FAMILY
9783,8750,1,FAMILY
8750,8341,1,FAMILY
8341,10750,1,FAMILY
10750,7906,1,FAMILY
9956,10844,1,FAMILY
10844,9561,1,FAMILY
8698,10614,1,FAMILY
10614,9365,1,FAMILY
9365,9294,1,FAMILY
9294,7938,1,FAMILY
10550,9033,1,FAMILY
9033,9012,1,FAMILY
9012,8035,1,FAMILY
8967,8235,1,FAMILY
8235,8120,1,FAMILY
8120,8536,1,FAMILY
10609,10344,1,FAMILY
10344,10609,1,FAMILY
10609,9147,1,FAMILY
8302,8569,1,FAMILY
9960,10748,1,FAMILY
9871,9175,1,FAMILY
9175,8012,1,FAMILY
8012,8489,1,FAMILY
8489,9164,1,FAMILY
9164,9859,1,FAMILY
9941,9625,1,FAMILY
9625,9552,1,FAMILY
9552,8570,1,FAMILY
8570,9333,1,FAMILY
9333,8780,1,FAMILY
8780,8960,1,FAMILY
8430,9685,1,FAMILY
9685,10457,1,FAMILY
9532,9970,1,FAMILY
9970,10950,1,FAMILY
10950,8628,1,FAMILY
10327,10691,1,FAMILY
10895,8027,1,FAMILY
8027,8885,1,FAMILY
8885,10843,1,FAMILY
10843,8825,1,FAMILY
9162,9669,1,FAMILY
9669,10195,1,FAMILY
10523,8883,1,FAMILY
10242,9079,1,FAMILY
9079,10055,1,FAMILY
10055,8654,1,FAMILY
8654,9475,1,FAMILY
9475,8857,1,FAMILY
8170,9382,1,FAMILY
9382,9799,1,FAMILY
8548,10948,1,FAMILY
10948,9857,1,FAMILY
9857,9545,1,FAMILY
9545,10283,1,FAMILY
10283,8183,1,FAMILY
8183,9790,1,FAMILY
10880,8008,1,FAMILY
8008,10072,1,FAMILY
10072,8328,1,FAMILY
9127,10000,1,FAMILY
10000,9214,1,FAMILY
10613,10468,1,FAMILY
10468,10613,1,FAMILY
9383,8793,1,FAMILY
8975,10749,1,FAMILY
10749,8736,1,FAMILY
10225,7856,1,FAMILY
7856,10258,1,FAMILY
10258,8213,1,FAMILY
8213,10439,1,FAMILY
9332,8447,1,FAMILY
8675,8675,1,FAMILY
8675,8280,1,FAMILY
8250,8117,1,FAMILY
8117,9847,1,FAMILY
9847,8538,1,FAMILY
8538,8930,1,FAMILY
10821,7908,1,FAMILY
7908,8965,1,FAMILY
8965,8807,1,FAMILY
8807,8942,1,FAMILY
8942,8664,1,FAMILY
10041,10945,1,FAMILY
8048,10289,1,FAMILY
10289,10093,1,FAMILY
10093,9607,1,FAMILY
8458,10677,1,FAMILY
10677,10255,1,FAMILY
10255,8416,1,FAMILY
8416,8695,1,FAMILY
8344,10692,1,FAMILY
10692,9974,1,FAMILY
9001,8054,1,FAMILY
8054,9451,1,FAMILY
9451,10003,1,FAMILY
10770,8957,1,FAMILY
8957,8587,1,FAMILY
8587,8789,1,FAMILY
8789,9086,1,FAMILY
9086,10203,1,FAMILY
10203,9479,1,FAMILY
8046,8768,1,FAMILY
8768,10655,1,FAMILY
10655,9581,1,FAMILY
9581,8730,1,FAMILY
10038,10321,1,FAMILY
10321,10492,1,FAMILY
8088,9282,1,FAMILY
9429,10322,1,FAMILY
10322,10795,1,FAMILY
10795,9358,1,FAMILY
8380,9228,1,FAMILY
9228,9057,1,FAMILY
9057,8555,1,FAMILY
8555,8269,1,FAMILY
8532,8067,1,FAMILY
8067,9749,1,FAMILY
8230,9758,1,FAMILY
9758,9539,1,FAMILY
9539,9728,1,FAMILY
9728,8136,1,FAMILY
8136,8580,1,FAMILY
8001,8575,1,FAMILY
9515,9571,1,FAMILY
9571,9633,1,FAMILY
9633,10561,1,FAMILY
10561,9752,1,FAMILY
9752,7977,1,FAMILY
7977,9085,1,FAMILY
8696,10517,1,FAMILY
10517,10228,1,FAMILY
10228,10514,1,FAMILY
9153,8424,1,FAMILY
8424,9062,1,FAMILY
9062,9141,1,FAMILY
9141,9265,1,FAMILY
10584,8709,1,FAMILY
8709,10584,1,FAMILY
10471,8439,1,FAMILY
10013,8031,1,FAMILY
8031,10640,1,FAMILY
10640,9993,1,FAMILY
10333,10363,1,FAMILY
9190,7999,1,FAMILY
7999,10224,1,FAMILY
10224,9699,1,FAMILY
9699,8986,1,FAMILY
8986,10065,1,FAMILY
9971,10059,1,FAMILY
10059,8718,1,FAMILY
8718,10987,1,FAMILY
10987,9779,1,FAMILY
8290,10090,1,FAMILY
10090,8892,1,FAMILY
8892,9369,1,FAMILY
9369,7896,1,FAMILY
7896,9594,1,FAMILY
9594,8264,1,FAMILY
10202,8231,1,FAMILY
9360,8059,1,FAMILY
8059,8809,1,FAMILY
8809,9990,1,FAMILY
9990,7891,1,FAMILY
8728,10766,1,FAMILY
10766,8602,1,FAMILY
10268,8765,1,FAMILY
10796,9210,1,FAMILY
9210,8032,1,FAMILY
8032,10835,1,FAMILY
9124,8176,1,FAMILY
8176,9820,1,FAMILY
9820,9777,1,FAMILY
9777,9583,1,FAMILY
9583,7868,1,FAMILY
8820,8766,1,FAMILY
8766,9340,1,FAMILY
9340,8819,1,FAMILY
8819,10797,1,FAMILY
8554,8126,1,FAMILY
8126,9873,1,FAMILY
8417,8940,1,FAMILY
9276,9276,1,FAMILY
9276,9979,1,FAMILY
8644,10191,1,FAMILY
10191,9944,1,FAMILY
9944,9362,1,FAMILY
9362,8811,1,FAMILY
8811,10132,1,FAMILY
10132,10328,1,FAMILY
8662,8044,1,FAMILY
8044,9293,1,FAMILY
9293,9439,1,FAMILY
9439,9295,1,FAMILY
9131,8865,1,FAMILY
8865,10429,1,FAMILY
10429,8748,1,FAMILY
10658,10040,1,FAMILY
10040,10599,1,FAMILY
8714,8553,1,FAMILY
8553,10723,1,FAMILY
10723,10113,1,FAMILY
10113,10854,1,FAMILY
9306,8511,1,FAMILY
9639,8893,1,FAMILY
8893,9623,1,FAMILY
9623,10235,1,FAMILY
9555,10827,1,FAMILY
10827,8143,1,FAMILY
8143,10730,1,FAMILY
10730,9481,1,FAMILY
10993,9978,1,FAMILY
9978,9393,1,FAMILY
9393,9283,1,FAMILY
9283,10084,1,FAMILY
10084,7907,1,FAMILY
7907,10882,1,FAMILY
10882,9428,1,FAMILY
10032,8239,1,FAMILY
8239,8326,1,FAMILY
8326,7985,1,FAMILY
10708,7974,1,FAMILY
9574,9951,1,FAMILY
9951,10290,1,FAMILY
10290,7867,1,FAMILY
7867,8112,1,FAMILY
8112,8529,1,FAMILY
8529,8501,1,FAMILY
9573,10134,1,FAMILY
10223,8063,1,FAMILY
8063,8658,1,FAMILY
8658,10442,1,FAMILY
10442,9096,1,FAMILY
9949,9940,1,FAMILY
9940,7991,1,FAMILY
7991,8100,1,FAMILY
8100,8866,1,FAMILY
8866,8618,1,FAMILY
10312,8151,1,FAMILY
8151,9129,1,FAMILY
10351,9887,1,FAMILY
8902,9022,1,FAMILY
9022,9945,1,FAMILY
10849,8652,1,FAMILY
8652,8386,1,FAMILY
8386,9134,1,FAMILY
9134,9195,1,FAMILY
7932,10024,1,FAMILY
10024,9176,1,FAMILY
7884,9963,1,FAMILY
9963,10970,1,FAMILY
10970,8456,1,FAMILY
10291,10734,1,FAMILY
10734,10666,1,FAMILY
10666,7982,1,FAMILY
7982,9171,1,FAMILY
9513,10974,1,FAMILY
9290,9458,1,FAMILY
9458,9891,1,FAMILY
9891,8278,1,FAMILY
8585,8637,1,FAMILY
8637,8585,1,FAMILY
8585,9004,1,FAMILY
8228,10859,1,FAMILY
10859,8422,1,FAMILY
8854,8733,1,FAMILY
8144,10338,1,FAMILY
10338,10653,1,FAMILY
10653,10128,1,FAMILY
10943,10100,1,FAMILY
10100,10634,1,FAMILY
10634,10428,1,FAMILY
10428,10875,1,FAMILY
9882,10876,1,FAMILY
10876,8571,1,FAMILY
8571,10541,1,FAMILY
10541,8354,1,FAMILY
8354,10256,1,FAMILY
8855,10962,1,FAMILY
8573,10182,1,FAMILY
10182,8623,1,FAMILY
8623,8552,1,FAMILY
8552,10069,1,FAMILY
10463,9538,1,FAMILY
9538,8870,1,FAMILY
10051,9502,1,FAMILY
8858,10260,1,FAMILY
10260,9419,1,FAMILY
9419,9260,1,FAMILY
8375,8227,1,FAMILY
8227,10335,1,FAMILY
10335,10063,1,FAMILY
10063,9689,1,FAMILY
9689,10752,1,FAMILY
10752,7973,1,FAMILY
9850,9599,1,FAMILY
10597,10577,1,FAMILY
10577,7880,1,FAMILY
7880,9023,1,FAMILY
9023,9095,1,FAMILY
8837,8171,1,FAMILY
8171,10910,1,FAMILY
10910,9343,1,FAMILY
9343,9875,1,FAMILY
9875,9698,1,FAMILY
10928,8711,1,FAMILY
8711,9256,1,FAMILY
9256,10928,1,FAMILY
10916,8898,1,FAMILY
8898,10387,1,FAMILY
8988,10230,1,FAMILY
10230,10936,1,FAMILY
10936,9206,1,FAMILY
9206,10678,1,FAMILY
10678,9788,1,FAMILY
9597,8316,1,FAMILY
9159,8522,1,FAMILY
8522,8557,1,FAMILY
8557,9988,1,FAMILY
9988,8272,1,FAMILY
10123,8291,1,FAMILY
8291,9361,1,FAMILY
9361,7990,1,FAMILY
8309,10725,1,FAMILY
10622,10688,1,FAMILY
10688,7854,1,FAMILY
8446,9819,1,FAMILY
9819,8659,1,FAMILY
8659,10374,1,FAMILY
8565,10458,1,FAMILY
10458,9081,1,FAMILY
10567,10858,1,FAMILY
9278,9324,1,FAMILY
9324,10845,1,FAMILY
10845,10670,1,FAMILY
10670,9648,1,FAMILY
9648,10632,1,FAMILY
8650,10636,1,FAMILY
10636,8647,1,FAMILY
9455,10984,1,FAMILY
10984,8193,1,FAMILY
8193,8130,1,FAMILY
8130,10553,1,FAMILY
10553,10637,1,FAMILY
10637,8468,1,FAMILY
8285,10860,1,FAMILY
9837,9837,1,FAMILY
9837,9651,1,FAMILY
8251,9287,1,FAMILY
9287,10951,1,FAMILY
10951,10497,1,FAMILY
10497,9488,1,FAMILY
9488,7869,1,FAMILY
10179,8135,1,FAMILY
8577,8323,1,FAMILY
8323,10940,1,FAMILY
10940,8432,1,FAMILY
8432,8781,1,FAMILY
8591,10323,1,FAMILY
8611,8611,1,FAMILY
8611,9637,1,FAMILY
10746,10846,1,FAMILY
10352,8791,1,FAMILY
8791,10361,1,FAMILY
10486,9353,1,FAMILY
9353,10486,1,FAMILY
